trj_id,source_lat,source_lng,source_timestamp,dest_lat,dest_lng,dest_timestamp,time_taken,geohash_source,geohash_dest,hour,day
60117,1.2932381608911652,103.86243525689736,2019-04-16 04:53:46,1.3199421557303004,103.7362663796308,2019-04-16 05:13:31,1185.0,w21z77q,w21z886,4,1
60118,1.4027152,103.8157117,2019-04-14 05:04:03,1.2877116,103.8432038,2019-04-14 05:22:38,1115.0,w21zfrk,w21z742,5,6
60119,1.3380981,103.9812192,2019-04-19 02:21:01,1.376036,103.7737787,2019-04-19 02:41:16,1215.0,w21zw5s,w21zc6m,2,4
60120,1.3741907265955167,103.77181199605671,2019-04-19 14:21:16,1.3409484051713365,103.98148443478199,2019-04-19 14:42:53,1297.0,w21zc6h,w21zwhj,14,4
60121,1.2824200373154901,103.85191742340461,2019-04-20 09:46:53,1.3867230150763283,103.97938692775638,2019-04-20 10:15:54,1741.0,w21z71q,w21zyh7,9,5
60122,1.442866,103.832857,2019-04-15 10:05:07,1.3313564,103.8623967,2019-04-15 10:22:59,1072.0,w23b4y8,w21ze6q,10,0
60125,1.3447574478659374,103.98337921955608,2019-04-19 12:48:47,1.3747018474763704,103.77714926247445,2019-04-19 13:13:00,1453.0,w21zwhy,w21zcd2,12,4
60126,1.353,103.8348541,2019-04-20 07:11:43,1.3511033,103.9858875,2019-04-20 07:35:38,1435.0,w21zdy6,w21zwmb,7,5
60127,1.3487975,103.9556534,2019-04-13 08:43:29,1.3045235,103.8401018,2019-04-13 09:03:18,1189.0,w21zttd,w21z6vq,8,5
60128,1.3087483,103.8464617,2019-04-10 09:04:49,1.3465703,103.761227,2019-04-10 09:22:01,1032.0,w21z7n6,w21z9jh,9,2
60129,1.2871399,103.8480947,2019-04-09 10:51:34,1.3491165,103.8582807,2019-04-09 11:11:49,1215.0,w21z747,w21zeme,10,1
60130,1.3114980929965387,103.94308057645821,2019-04-11 07:00:37,1.4232681876299147,103.85159384424983,2019-04-11 07:21:59,1282.0,w21zmqc,w23b55n,7,3
60131,1.28015763581791,103.85070666963115,2019-04-08 05:37:14,1.3248815511768817,103.72561588714223,2019-04-08 05:52:46,932.0,w21z71j,w21z834,5,0
60132,1.3944853,103.7521127,2019-04-09 14:52:08,1.3268976,103.8417032,2019-04-09 15:08:36,988.0,w21zbvv,w21zdcx,14,1
60133,1.3147433798029675,103.93890832518369,2019-04-18 13:14:24,1.3495468180494476,103.7382172912709,2019-04-18 13:40:42,1578.0,w21zmpq,w21z8te,13,3
60134,1.306237822357529,103.84948473841803,2019-04-10 01:56:59,1.3498392572853173,103.985331210565,2019-04-10 02:12:59,960.0,w21z7ju,w21zwjx,1,2
60135,1.4328079,103.7804924,2019-04-17 11:40:06,1.3482346,103.7045541,2019-04-17 11:56:42,996.0,w23b1sf,w21xxv7,11,2
60136,1.3353956403115674,103.95825093620984,2019-04-18 10:11:52,1.3374453146941243,103.69593342994372,2019-04-18 10:52:08,2416.0,w21zteh,w21xxem,10,3
60137,1.4312621,103.8452853,2019-04-19 03:16:50,1.3529,103.9870132,2019-04-19 03:38:16,1286.0,w23b5h9,w21zwq3,3,4
60139,1.3375933,103.7889567,2019-04-20 06:35:24,1.334955,103.9251383,2019-04-20 06:59:28,1444.0,w21z9g8,w21zsg5,6,5
60140,1.3565473,103.8812255,2019-04-18 10:00:05,1.2478848,103.8323443,2019-04-18 10:38:02,2277.0,w21zeyg,w21z4g0,10,3
60141,1.4015916,103.9055822,2019-04-16 00:53:30,1.3544173,103.8487295,2019-04-16 01:11:19,1069.0,w21zurj,w21zens,0,1
60142,1.3333138619233487,103.96175164413239,2019-04-12 06:23:56,1.29314217047889,103.86261604120895,2019-04-12 06:39:19,923.0,w21ztdw,w21z77q,6,4
60143,1.3082257,103.908937,2019-04-13 07:37:13,1.3964526,103.8456608,2019-04-13 07:58:44,1291.0,w21zkw0,w21zgn4,7,5
60144,1.2905737,103.8272328,2019-04-08 00:21:56,1.2800935,103.8537017,2019-04-08 00:37:42,946.0,w21z6du,w21z71p,0,0
60145,1.2800595964259964,103.85064911855237,2019-04-08 09:07:18,1.315261664779899,103.78387502182918,2019-04-08 09:26:05,1127.0,w21z71j,w21z3xm,9,0
60146,1.361213324939469,103.96342664188218,2019-04-11 03:25:52,1.2902160042897681,103.87582313793176,2019-04-11 03:40:30,878.0,w21ztxz,w21z7fb,3,3
60147,1.301961869649194,103.86482378868975,2019-04-14 04:22:05,1.344848519396956,103.7419296219212,2019-04-14 04:37:19,914.0,w21z7t0,w21z8sy,4,6
60149,1.4013762716785032,103.89652977908511,2019-04-17 02:23:16,1.318305118708879,103.8512569458182,2019-04-17 02:47:52,1476.0,w21zupp,w21z7py,2,2
60150,1.3351707,103.7433823,2019-04-09 07:49:57,1.3283016,103.8682956,2019-04-09 08:09:59,1202.0,w21z8ep,w21ze9f,7,1
60151,1.395134968261707,103.8831723947403,2019-04-15 02:41:18,1.4048177140365616,103.77303748092746,2019-04-15 02:58:33,1035.0,w21zgvv,w21zcrt,2,0
60152,1.349513359995718,103.98561972926302,2019-04-18 10:43:02,1.274541091599805,103.85013300764724,2019-04-18 11:06:31,1409.0,w21zwm8,w21z70j,10,3
60154,1.3046398,103.8366619,2019-04-10 22:15:33,1.3464895,103.9838536,2019-04-10 22:31:04,931.0,w21z6ve,w21zwjn,22,2
60155,1.384062478582824,103.73891184360302,2019-04-16 02:47:03,1.2879392301521566,103.79483963040327,2019-04-16 03:02:24,921.0,w21zbeu,w21z3fm,2,1
60156,1.2864635,103.8250578,2019-04-13 12:02:16,1.3889931,103.7462235,2019-04-13 12:21:04,1128.0,w21z6d5,w21zbuc,12,5
60158,1.4262523,103.7842697,2019-04-18 01:02:04,1.3089283,103.802988,2019-04-18 01:24:21,1337.0,w23b1et,w21z6n7,1,3
60160,1.3619636,103.7645543,2019-04-14 02:07:06,1.3016936,103.8190515,2019-04-14 02:25:45,1119.0,w21z9pz,w21z6ky,2,6
60161,1.3191857710952128,103.84926101384919,2019-04-11 03:20:27,1.342817223632096,103.94752811650181,2019-04-11 03:40:47,1220.0,w21ze0h,w21ztkk,3,3
60162,1.450705022990693,103.81735836594063,2019-04-17 12:33:36,1.354696077212166,103.69851016085408,2019-04-17 12:54:48,1272.0,w23b62j,w21xxww,12,2
60163,1.3490180351011716,103.98518864486188,2019-04-21 08:40:16,1.3499431867068625,103.72596058096207,2019-04-21 09:08:04,1668.0,w21zwjx,w21z8md,8,6
60164,1.3773531344871819,103.7561057707294,2019-04-08 01:37:29,1.3228717526806604,103.81930005191302,2019-04-08 01:56:52,1163.0,w21zc48,w21zd2y,1,0
60165,1.426951485482094,103.79869115117081,2019-04-17 01:12:17,1.3348069959864077,103.76056463061212,2019-04-17 01:31:50,1173.0,w23b1gz,w21z94u,1,2
60166,1.3108721997198132,103.92520080916267,2019-04-13 04:59:44,1.2881729161090747,103.84130398249312,2019-04-13 05:15:52,968.0,w21zkys,w21z6fw,4,5
60167,1.3080322,103.8868076,2019-04-12 01:15:37,1.3460704,103.9673364,2019-04-12 01:30:36,899.0,w21zkn0,w21ztv4,1,4
60169,1.396635,103.747616,2019-04-17 14:50:41,1.3536737,103.8641896,2019-04-17 15:11:08,1227.0,w21zby4,w21zeqr,14,2
60170,1.2832111,103.8199256,2019-04-08 07:29:59,1.3706875,103.8802592,2019-04-08 07:50:44,1245.0,w21z63x,w21zgce,7,0
60171,1.3694529,103.8775327,2019-04-11 02:41:46,1.280806,103.8257703,2019-04-11 03:00:20,1114.0,w21zgc3,w21z695,2,3
60174,1.431714013935259,103.77076759147842,2019-04-17 09:17:16,1.3167446280491633,103.76465228069472,2019-04-17 09:32:53,937.0,w23b1ke,w21z3px,9,2
60176,1.3397547695798238,103.7791599054856,2019-04-11 07:41:20,1.3291109188876193,103.86598990934006,2019-04-11 07:57:05,945.0,w21z9ec,w21ze9b,7,3
60178,1.3260217227281639,103.89029660083018,2019-04-10 12:50:21,1.4340822188587248,103.83964599674235,2019-04-10 13:13:34,1393.0,w21zs16,w23b4vj,12,2
60179,1.3430517,103.7364928,2019-04-09 12:37:38,1.3566757,103.881262,2019-04-09 12:59:38,1320.0,w21z8s6,w21zeyu,12,1
60180,1.356827,103.8501019,2019-04-15 08:48:25,1.4419457,103.8314066,2019-04-15 09:04:28,963.0,w21zepj,w23b4wr,8,0
60181,1.4309166,103.7679075,2019-04-11 09:55:18,1.3994481,103.8557562,2019-04-11 10:10:32,914.0,w23b1k3,w21zgqc,9,3
60182,1.2742149430915988,103.8431657968498,2019-04-17 16:24:55,1.342841771549453,103.69257931100069,2019-04-17 16:42:24,1049.0,w21z5pb,w21xxs6,16,2
60183,1.3230004,103.8455763,2019-04-08 03:17:42,1.4448082,103.7898197,2019-04-08 03:39:12,1290.0,w21ze0f,w23b1z1,3,0
60184,1.3218789,103.8637511,2019-04-12 00:05:00,1.3901683,103.7727553,2019-04-12 00:24:09,1149.0,w21ze2x,w21zcmj,0,4
60185,1.3086480685500599,103.77485026687475,2019-04-21 04:54:17,1.4140535246742514,103.82212891216075,2019-04-21 05:15:52,1295.0,w21z3qn,w23b492,4,6
60186,1.2970539773062975,103.856661619963,2019-04-15 05:51:13,1.338336427795804,103.98043446667624,2019-04-15 06:04:57,824.0,w21z7k4,w21zw5s,5,0
60187,1.331971627661336,103.7954551634414,2019-04-14 23:29:00,1.3247629394767104,103.87216743091481,2019-04-14 23:47:26,1106.0,w21z9fm,w21ze9j,23,6
60188,1.3111892,103.7576297,2019-04-16 06:42:16,1.4110353,103.7833466,2019-04-16 07:04:42,1346.0,w21z3nd,w23b18u,6,1
6019,1.3244412376154393,103.74591756501796,2019-04-15 09:51:43,1.27255771305528,103.83699378459382,2019-04-15 10:05:50,847.0,w21z8c1,w21z4ze,9,0
60190,1.3503690053463757,103.70337574708594,2019-04-13 16:01:17,1.4135544754298885,103.82301718851235,2019-04-13 16:15:34,857.0,w21xxvf,w23b493,16,5
60194,1.3866759,103.8400771,2019-04-17 01:07:54,1.3392591,103.9649532,2019-04-17 01:31:27,1413.0,w21zfuq,w21ztgb,1,2
60195,1.4422329322292076,103.83063341989919,2019-04-19 06:59:36,1.3212160365969279,103.91821378843547,2019-04-19 07:26:49,1633.0,w23b4wx,w21zs8w,6,4
60196,1.3060936999372257,103.83837949185221,2019-04-18 08:40:47,1.326412622228942,103.7138668402769,2019-04-18 09:09:50,1743.0,w21z6vu,w21z816,8,3
60198,1.3474033,103.6372223,2019-04-11 02:52:24,1.2907995,103.792536,2019-04-11 03:10:03,1059.0,w21xwm6,w21z3fg,2,3
60199,1.4140798,103.841956,2019-04-20 02:30:53,1.3346582,103.8887056,2019-04-20 02:53:02,1329.0,w23b4cr,w21zs4c,2,5
602,1.3063647996590564,103.84882670408314,2019-04-20 07:43:23,1.4278125297291462,103.79949549222718,2019-04-20 08:06:17,1374.0,w21z7ju,w23b45b,7,5
60200,1.3883577834659728,103.76820947434462,2019-04-16 01:30:42,1.318317454693905,103.83399477188982,2019-04-16 01:52:58,1336.0,w21zck9,w21z6zc,1,1
60202,1.313148206311123,103.88238082995944,2019-04-15 15:30:20,1.4085982754842048,103.82895199560524,2019-04-15 15:46:32,972.0,w21z7zh,w23b48m,15,0
60203,1.265643003454905,103.81996476503633,2019-04-19 14:19:06,1.423336617804353,103.79564989954997,2019-04-19 14:42:46,1420.0,w21z4qr,w23b1gj,14,4
60204,1.41840299789738,103.83346171193828,2019-04-15 06:06:22,1.33732162551103,103.82336951665248,2019-04-15 06:23:04,1002.0,w23b4f1,w21zde3,6,0
60205,1.2674773,103.8166623,2019-04-17 11:23:02,1.3328278,103.8151923,2019-04-17 11:42:12,1150.0,w21z4qs,w21zd6e,11,2
60206,1.293431573015857,103.86276153295772,2019-04-21 13:24:35,1.440020389001398,103.79558849897474,2019-04-21 13:47:59,1404.0,w21z77q,w23b1yj,13,6
60207,1.3359029022914024,103.76035283985588,2019-04-11 09:08:28,1.3157142636136494,103.86169502547952,2019-04-11 09:26:45,1097.0,w21z955,w21z7rt,9,3
60208,1.2681314,103.815718,2019-04-14 05:51:56,1.2760631,103.858183,2019-04-14 06:08:09,973.0,w21z4qu,w21z727,5,6
60209,1.3345394236979395,103.78797372812758,2019-04-16 22:09:19,1.3353308496404346,103.93328787264028,2019-04-16 22:24:08,889.0,w21z9fb,w21zt51,22,1
60210,1.3863333,103.7717077,2019-04-15 21:16:13,1.3281901,103.9106458,2019-04-15 21:31:44,931.0,w21zckk,w21zs9c,21,0
60212,1.3899521921249678,103.74840732910326,2019-04-19 06:46:46,1.3305949447781533,103.91554325314277,2019-04-19 07:05:13,1107.0,w21zbv5,w21zsdh,6,4
60213,1.3637937718294189,103.89605551725585,2019-04-11 00:10:25,1.4148424753096256,103.80532393372728,2019-04-11 00:28:44,1099.0,w21zu0q,w23b41s,0,3
60214,1.3692038620638896,103.76468168552852,2019-04-18 11:25:37,1.3607342675166771,103.88565797256392,2019-04-18 11:53:54,1697.0,w21zc1r,w21zezx,11,3
60216,1.3027282874288548,103.83236908291077,2019-04-17 12:32:47,1.3518261976268249,103.71230277818692,2019-04-17 12:51:20,1113.0,w21z6v0,w21z8n0,12,2
60217,1.2845783,103.8530234,2019-04-12 10:28:18,1.3069398,103.8728078,2019-04-12 10:40:47,749.0,w21z71z,w21z7tv,10,4
60218,1.4140495633320713,103.83893783299384,2019-04-11 09:15:55,1.3551118265542401,103.6983025499105,2019-04-11 09:33:43,1068.0,w23b4cm,w21xxww,9,3
60219,1.3128332773010114,103.79723928008902,2019-04-20 06:59:07,1.4262165746476174,103.85469429631847,2019-04-20 07:22:20,1393.0,w21z3yy,w23b578,6,5
60220,1.3659445083927848,103.96657998288092,2019-04-20 05:18:35,1.3024051530245409,103.84199543389738,2019-04-20 05:38:54,1219.0,w21zvbd,w21z6vp,5,5
60223,1.4321343,103.7874301,2019-04-10 05:14:40,1.3587208,103.9622249,2019-04-10 05:33:15,1115.0,w23b1sx,w21ztxq,5,2
60225,1.3563356,103.8359288,2019-04-11 09:20:05,1.3330656,103.919278,2019-04-11 09:37:04,1019.0,w21zdyg,w21zsdx,9,3
60228,1.3158118,103.8566717,2019-04-21 03:35:42,1.4425879,103.8047853,2019-04-21 03:57:54,1332.0,w21z7rd,w23b4ns,3,6
60230,1.300630019996307,103.85124784942553,2019-04-19 08:53:18,1.3756855493301212,103.94801592835643,2019-04-19 09:19:31,1573.0,w21z7hy,w21zv6k,8,4
60231,1.3773247,103.8612515,2019-04-12 09:31:19,1.4340564,103.7684703,2019-04-12 09:51:49,1230.0,w21zg6t,w23b1m1,9,4
60236,1.308223462233781,103.90883851397707,2019-04-08 15:11:18,1.3197141181552052,103.75575137905594,2019-04-08 15:27:46,988.0,w21zkw0,w21z900,15,0
60238,1.429157130913817,103.85214446923212,2019-04-09 22:51:35,1.3012530833059368,103.85044960800518,2019-04-09 23:15:11,1416.0,w23b5hn,w21z7hv,22,1
60239,1.2729227,103.8018006,2019-04-17 08:45:24,1.2987933,103.9018967,2019-04-17 09:06:32,1268.0,w21z4pd,w21zkk7,8,2
60240,1.4523038,103.8304808,2019-04-15 08:20:10,1.3545426,103.8569348,2019-04-15 08:37:27,1037.0,w23b68r,w21zeqd,8,0
60248,1.3852756,103.7630362,2019-04-15 23:24:44,1.3403568,103.6832655,2019-04-15 23:43:43,1139.0,w21zchj,w21xxk5,23,0
60249,1.3667044322937727,103.88565726578236,2019-04-11 00:17:43,1.3046574778854847,103.83713451214135,2019-04-11 00:37:00,1157.0,w21zgbz,w21z6ve,0,3
60252,1.3125768646148224,103.83107368754581,2019-04-13 04:13:44,1.3495066608631487,103.79458195813896,2019-04-13 04:33:28,1184.0,w21z6wz,w21z9vs,4,5
60253,1.3142751,103.8266915,2019-04-20 04:08:42,1.3126909,103.8310218,2019-04-20 04:34:43,1561.0,w21z6xk,w21z6wz,4,5
60254,1.2767126,103.8273467,2019-04-10 08:06:06,1.3190817,103.9545157,2019-04-10 08:24:29,1103.0,w21z68k,w21zt81,8,2
60255,1.3369827,103.9797122,2019-04-20 08:40:56,1.4482791,103.8150232,2019-04-20 09:21:30,2434.0,w21zw57,w23b4re,8,5
60258,1.3454076,103.7370232,2019-04-20 20:16:50,1.3428131,103.9823038,2019-04-20 20:37:59,1269.0,w21z8sf,w21zwhm,20,5
60259,1.3444416621508466,103.72706057084044,2019-04-15 07:37:00,1.2890262798564036,103.84184595642323,2019-04-15 07:52:37,937.0,w21z8ke,w21z6fx,7,0
60260,1.3471174053592632,103.98430839766665,2019-04-13 02:38:51,1.3199495471585232,103.87632347987388,2019-04-13 02:51:53,782.0,w21zwjp,w21zeb2,2,5
60261,1.3637974,103.84728,2019-04-09 02:07:19,1.3129956,103.8450568,2019-04-09 02:23:26,967.0,w21zg07,w21z7p1,2,1
60263,1.3029212,103.8232898,2019-04-20 18:40:03,1.3510097,103.711132,2019-04-20 19:01:58,1315.0,w21z6t1,w21z8jb,18,5
60264,1.4391839,103.8028837,2019-04-08 23:13:28,1.386945,103.8583533,2019-04-08 23:31:21,1073.0,w23b4jf,w21zgk7,23,0
60267,1.2780966,103.85823,2019-04-12 21:17:50,1.3170046,103.7673225,2019-04-12 21:36:31,1121.0,w21z72e,w21z3rc,21,4
60268,1.4347941,103.788435,2019-04-18 12:51:02,1.3443943,103.8769958,2019-04-18 13:11:47,1245.0,w23b1v0,w21zeu8,12,3
60270,1.4390279680717935,103.79209827304764,2019-04-20 06:21:32,1.3581521265699668,103.9592508066873,2019-04-20 06:45:07,1415.0,w23b1vg,w21ztxh,6,5
60272,1.3077675,103.7651779,2019-04-15 22:43:49,1.4445218,103.7766892,2019-04-15 23:04:54,1265.0,w21z3np,w23b1qz,22,0
60273,1.455987578338482,103.79824313531905,2019-04-16 10:56:33,1.3162821235624924,103.75711655234501,2019-04-16 11:18:23,1310.0,w23b3cp,w21z3p9,10,1
60274,1.2490964706266283,103.8273234975594,2019-04-14 08:02:41,1.329138405989848,103.97469449654338,2019-04-14 08:21:00,1099.0,w21z4ek,w21zw1b,8,6
60279,1.4511758385543605,103.82909085055975,2019-04-21 10:10:40,1.3224013801676429,103.7494392694009,2019-04-21 10:36:54,1574.0,w23b68n,w21z8bs,10,6
60283,1.3193240063277252,103.82542717280222,2019-04-12 03:29:04,1.3486343063426656,103.98479154343156,2019-04-12 03:47:33,1109.0,w21zd85,w21zwjx,3,4
60288,1.4330377960260277,103.84858530946764,2019-04-13 14:23:34,1.2858626772874218,103.84642755002115,2019-04-13 14:41:19,1065.0,w23b5hu,w21z744,14,5
60290,1.309051113871501,103.76057014007009,2019-04-18 10:05:39,1.3477962482561827,103.98428418729475,2019-04-18 10:56:11,3032.0,w21z3nk,w21zwjr,10,3
60292,1.3187277,103.9539821,2019-04-08 23:21:10,1.2952415,103.8733278,2019-04-08 23:40:02,1132.0,w21zt80,w21z7ey,23,0
60293,1.4100034139331528,103.82985437083612,2019-04-14 10:37:54,1.356465538481362,103.71681169296129,2019-04-14 10:56:36,1122.0,w23b48w,w21z8nu,10,6
60296,1.3219520082194411,103.85293212365129,2019-04-09 15:17:39,1.4086635192112134,103.8286659970434,2019-04-09 15:36:36,1137.0,w21ze0x,w23b48m,15,1
60297,1.3191275,103.7710804,2019-04-13 21:57:02,1.3406352,103.9457914,2019-04-13 22:15:27,1105.0,w21z925,w21ztk5,21,5
60298,1.3380614,103.9804144,2019-04-17 09:55:58,1.298031,103.8456131,2019-04-17 10:16:27,1229.0,w21zw5s,w21z7h6,9,2
603,1.2999260285407108,103.7630531262654,2019-04-10 09:35:58,1.30663591203055,103.81881706972038,2019-04-10 09:54:53,1135.0,w21z3ht,w21z6my,9,2
60302,1.3073295,103.7924991,2019-04-21 22:22:22,1.3875772,103.9811588,2019-04-21 22:49:34,1632.0,w21z3vg,w21zyhs,22,6
60303,1.3175705,103.8492316,2019-04-16 06:29:19,1.4313821,103.784767,2019-04-16 06:46:00,1001.0,w21z7pu,w23b1st,6,1
60304,1.3807523,103.8451715,2019-04-21 23:19:23,1.2671912,103.8262747,2019-04-21 23:45:56,1593.0,w21zg53,w21z4we,23,6
60305,1.4323351021942932,103.84713250133805,2019-04-21 04:34:01,1.3400844619698662,103.9811234845875,2019-04-21 05:10:51,2210.0,w23b5he,w21zw5u,4,6
60312,1.2802539,103.8507569,2019-04-12 11:08:42,1.3148636,103.7901355,2019-04-12 11:28:26,1184.0,w21z71j,w21z3z3,11,4
60313,1.3192962304082954,103.94761603346464,2019-04-10 00:18:25,1.2966628120684738,103.8596225724219,2019-04-10 00:35:12,1007.0,w21zt2h,w21z7kh,0,2
60314,1.3021465547300792,103.82980105508685,2019-04-08 01:12:20,1.313582795331465,103.70300806606944,2019-04-08 01:31:27,1147.0,w21z6tn,w21xrz4,1,0
60319,1.3418575353196092,103.98210486137815,2019-04-14 05:29:19,1.282146610056898,103.81472257605955,2019-04-14 05:45:52,993.0,w21zwhm,w21z637,5,6
60320,1.3753250632770602,103.9553688607935,2019-04-20 06:43:32,1.2851290907469513,103.86156501818763,2019-04-20 07:04:08,1236.0,w21zvd3,w21z73v,6,5
60321,1.3430729050711059,103.85726853317298,2019-04-11 04:04:50,1.3612458071943296,103.70346174835234,2019-04-11 04:21:32,1002.0,w21zek6,w21xxzf,4,3
60322,1.2524074684975344,103.8468980231461,2019-04-18 18:33:48,1.3190468526876524,103.95377818152544,2019-04-18 18:57:39,1431.0,w21z55g,w21zt80,18,3
60323,1.3265476291529446,103.94396264923742,2019-04-17 22:47:44,1.3103688722460272,103.84458278637078,2019-04-17 23:08:48,1264.0,w21zt33,w21z7n9,22,2
60325,1.3200976,103.8540044,2019-04-16 12:01:11,1.3965143,103.8185809,2019-04-16 12:17:36,985.0,w21ze22,w21zfqn,12,1
60326,1.4316907395442646,103.77049418190356,2019-04-17 07:53:24,1.3092019007103337,103.8433959668732,2019-04-17 08:13:32,1208.0,w23b1ke,w21z7n2,7,2
60327,1.3790067,103.8788933,2019-04-21 16:42:01,1.3525758,103.7198914,2019-04-21 17:05:42,1421.0,w21zgg4,w21z8nn,16,6
60330,1.3906736,103.8596791,2019-04-21 00:18:16,1.3418763,103.7776095,2019-04-21 00:39:31,1275.0,w21zgmh,w21z9s2,0,6
60331,1.3403945,103.7092115,2019-04-13 10:35:12,1.2795595,103.8192604,2019-04-13 10:56:49,1297.0,w21xxun,w21z62y,10,5
60332,1.3434973,103.7766113,2019-04-11 00:41:55,1.3214327,103.8748564,2019-04-11 01:01:45,1190.0,w21z9kx,w21ze8x,0,3
60333,1.3764045505641076,103.85102894353622,2019-04-11 04:24:56,1.282263517839389,103.80160750889077,2019-04-11 04:47:09,1333.0,w21zg4w,w21z616,4,3
60344,1.3551535913360373,103.83184687787927,2019-04-21 04:42:14,1.330485127012018,103.95250616412748,2019-04-21 05:02:55,1241.0,w21zdy8,w21zt6p,4,6
60345,1.2848897,103.7990463,2019-04-08 09:18:52,1.3509441,103.7555334,2019-04-08 09:35:33,1001.0,w21z61b,w21z9jb,9,0
60346,1.4147043106485444,103.84349578868445,2019-04-08 06:02:37,1.3111063190885437,103.79599982186268,2019-04-08 06:28:47,1570.0,w23b518,w21z3yt,6,0
60347,1.3158763,103.7590966,2019-04-12 11:51:06,1.3789917,103.8768403,2019-04-12 12:12:55,1309.0,w21z3pe,w21zgg0,11,4
60348,1.3484584199082426,103.84735550052028,2019-04-09 02:09:35,1.3471262370130264,103.96698532695014,2019-04-09 02:27:44,1089.0,w21zej7,w21ztv4,2,1
60349,1.3092100974693879,103.85792225632842,2019-04-20 03:46:16,1.2850512639610203,103.86165051514985,2019-04-20 04:14:09,1673.0,w21z7q7,w21z73v,3,5
60351,1.3355674,103.7451567,2019-04-11 06:41:47,1.3277816,103.869235,2019-04-11 06:57:42,955.0,w21z8g0,w21ze9e,6,3
60352,1.4269683,103.8555416,2019-04-13 08:33:40,1.3080883,103.8641761,2019-04-13 08:52:27,1127.0,w23b57c,w21z7qp,8,5
60355,1.2793008,103.8288725,2019-04-19 05:41:11,1.3814707,103.9784204,2019-04-19 06:11:46,1835.0,w21z68v,w21zy56,5,4
60356,1.3874855,103.9862592,2019-04-19 10:20:09,1.283496,103.8336936,2019-04-19 10:45:29,1520.0,w21zyk8,w21z6c9,10,4
60357,1.290245918796872,103.83463408979691,2019-04-11 00:25:10,1.3429082307294282,103.9696872342006,2019-04-11 00:48:16,1386.0,w21z6ff,w21ztuk,0,3
60365,1.4301168,103.7870419,2019-04-16 23:18:59,1.3800171,103.7344348,2019-04-16 23:34:45,946.0,w23b1sr,w21zbe1,23,1
60367,1.3124493,103.8614325,2019-04-17 07:24:23,1.3216433,103.7121727,2019-04-17 07:46:30,1327.0,w21z7qv,w21z808,7,2
60369,1.4103296,103.7786452,2019-04-14 13:32:42,1.3078307,103.8418916,2019-04-14 13:47:58,916.0,w23b189,w21z6yp,13,6
60372,1.4404457929531558,103.79978242626217,2019-04-18 23:06:42,1.3080851605002801,103.78758447225584,2019-04-18 23:28:49,1327.0,w23b4n0,w21z3wp,23,3
60373,1.4522711612274455,103.82011210774681,2019-04-09 01:20:37,1.3878285448528749,103.87062102921186,2019-04-09 01:38:57,1100.0,w23b62r,w21zgss,1,1
60374,1.4380277,103.7686267,2019-04-11 16:00:22,1.3604165,103.9611027,2019-04-11 16:19:03,1121.0,w23b1mf,w21ztxw,16,3
60376,1.2710519103048812,103.81039131543815,2019-04-10 08:15:08,1.3239261515234513,103.93193045988448,2019-04-10 08:36:24,1276.0,w21z4r2,w21zt10,8,2
60377,1.2888251816260574,103.85418238747503,2019-04-16 07:43:55,1.349445570470355,103.94166684715503,2019-04-16 07:59:39,944.0,w21z768,w21ztm8,7,1
60380,1.2478407,103.8323797,2019-04-17 01:04:36,1.3567692,103.9295866,2019-04-17 01:26:57,1341.0,w21z4g0,w21zsyz,1,2
60383,1.3381754606091458,103.98119609673837,2019-04-21 11:17:42,1.4330309323492691,103.80186497893912,2019-04-21 11:37:47,1205.0,w21zw5s,w23b4hf,11,6
60384,1.3409672829382484,103.98174461944329,2019-04-21 16:02:42,1.3764239657468142,103.84860102805125,2019-04-21 16:29:57,1635.0,w21zwhj,w21zg4s,16,6
60385,1.282690967643341,103.83532895983346,2019-04-15 00:45:53,1.3218050650436646,103.71278754579772,2019-04-15 00:59:11,798.0,w21z6cd,w21z809,0,0
60386,1.3227449,103.8908868,2019-04-12 07:13:56,1.3382589,103.8707037,2019-04-12 07:33:59,1203.0,w21zs0g,w21zees,7,4
6039,1.4392362,103.7686436,2019-04-08 11:17:52,1.3796334,103.9209989,2019-04-08 11:36:17,1105.0,w23b1q4,w21zug0,11,0
60390,1.3010514,103.8435866,2019-04-13 10:37:28,1.2480316,103.8307432,2019-04-13 10:58:16,1248.0,w21z7hb,w21z4ep,10,5
60391,1.3546711,103.7167022,2019-04-19 02:27:14,1.3455717,103.9835251,2019-04-19 02:53:31,1577.0,w21z8ns,w21zwhy,2,4
60392,1.3401381,103.9611089,2019-04-08 09:47:11,1.2927563,103.875594,2019-04-08 10:03:03,952.0,w21ztey,w21z7er,9,0
60396,1.348943844503606,103.94802156655305,2019-04-18 08:59:50,1.3408742856599856,103.70927894141006,2019-04-18 09:32:37,1967.0,w21ztms,w21xxun,8,3
60397,1.3079975,103.8419417,2019-04-11 18:10:51,1.4031893,103.7481519,2019-04-11 18:28:55,1084.0,w21z6yp,w21zbz7,18,3
60399,1.2831501,103.8499937,2019-04-17 11:16:11,1.341607,103.9817765,2019-04-17 11:38:59,1368.0,w21z71t,w21zwhj,11,2
604,1.3491779,103.7148157,2019-04-14 04:10:56,1.3094425,103.8336433,2019-04-14 04:30:48,1192.0,w21z8jd,w21z6y3,4,6
